RUN_ID,YEAR,MONTH,DATA_SOURCE_ID,PORTROUTE,REGION,ARRIVEDEPART,UNSAMP_TOTAL
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,598
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,157
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,759
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,2319
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,90
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,1451
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,859
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,819
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,152
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,766
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,5392
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,673
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,1871
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,1822
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,3313
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,1023
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,1402
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,1705
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,3658
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,182
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,353
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,2452
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,2758
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,816
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,3675
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,86
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,185
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,350
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,166
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,2595
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,678
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,394
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,655
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,176
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,178
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,2345
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,341
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,1431
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,502
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,10,1,184
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,711
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,1460
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,171
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,1,1,1089
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,4,1,146
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,4,1,1749
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,7,1,3983
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,7,1,203
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,241,9,1,307
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,4,1,1917
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,829
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,1454
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,3564
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,4259
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,986
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,4109
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,1228
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,876
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,157
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,515
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,952
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,1457
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,1026
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,1170
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,1623
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,135
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,9,1,1253
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,4,1,1276
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,592
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,170
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,2515
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,1909
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,2702
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,1,1,1071
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,8,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,10,1,202
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,10,1,2497
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,10,1,149
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,4,1,1583
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,4,1,2590
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,2,1,211
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,2,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,2191
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,640
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,1423
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,1552
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,211,7,1,365
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,3,1,1123
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,1,1,453
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,1,1,137
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,3135
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,1703
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,184
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,444
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,2360
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,2928
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,2472
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,4978
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,656
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,1226
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,880
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,4,1,1900
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,4,1,2415
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,1,1,1706
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,1,1,767
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,10,1,613
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,10,1,235
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,4,1,186
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,4,1,921
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,4,1,1524
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,592
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,1892
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,1479
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,1777
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,805
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,4911
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,3,1,3715
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,9,1,2210
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,221,6,1,4362
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,643
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,848
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,4092
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,4100
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,74
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,60
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,1,6,231,1,1,296
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,1650
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,55
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,1118
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,424
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,1378
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,3705
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,289
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,463
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,722
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,2072
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,2635
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,1017
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,999
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,4655
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,156
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,151
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,2250
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,318
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,173
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,162
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,166
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,2388
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,923
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,1342
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,1215
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,1,1,723
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,10,1,133
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,4,1,123
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,4,1,1381
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,7,1,3928
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,7,1,194
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,241,9,1,355
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,4,1,237
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,460
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,810
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,95
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,1805
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,2775
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,3971
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,156
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,678
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,4584
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,1574
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,410
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,704
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,426
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,140
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,750
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,640
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,1339
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,815
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,1067
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,2073
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,132
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,9,1,1205
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,4,1,1274
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,596
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,2712
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,1636
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,331
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,2479
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,1,1,1665
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,8,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,10,1,446
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,10,1,2942
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,10,1,617
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,4,1,1671
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,4,1,3339
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,2,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,7,1,1894
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,7,1,939
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,7,1,1200
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,211,7,1,1028
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,3,1,328
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,1,1,212
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,3411
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,1301
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,1409
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,831
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,2109
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,2340
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,2281
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,5595
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,673
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,1067
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,972
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,4,1,1608
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,4,1,2434
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,1,1,1398
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,1,1,747
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,10,1,664
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,4,1,185
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,4,1,730
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,4,1,1440
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,299
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,881
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,1443
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,1179
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,2054
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,991
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,179
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,4133
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,3,1,2893
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,9,1,2134
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,221,6,1,2256
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,702
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,77
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,282
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,3977
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,3665
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,43
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,129
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,649
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,1103
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,4019
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,650
