RUN_ID,YEAR,MONTH,DATA_SOURCE_ID,PORTROUTE,REGION,ARRIVEDEPART,UNSAMP_TOTAL
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,1187
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,2642
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,714
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,1374
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,9,1,4772
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,1450
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,1003
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,178
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,660
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,692
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,2,6,231,1,1,712
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,4,1,168
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,3,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,3,1,1991
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,1909
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,1144
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,522
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,317
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,247
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,9,1,3466
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,723
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,629
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,1,1,1315
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,10,1,2397
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,4,1,216
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,2,1,735
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,2,1,225
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,121,2,1,300
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,4,1,390
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,4,1,1224
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,3,1,160
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,4,1,4209
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,4,1,1836
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,4,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,1,1,110
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,1,1,79
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,9,1,433
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,9,1,25
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,9,1,56
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,9,1,692
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,1,1,94
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,2,1,2131
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,2,1,2766
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,2,1,379
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,2,1,185
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,7,1,15
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,3,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,9,1,60
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,131,6,1,10951
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,3,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,3,1,3561
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,1,1,124
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,1,1,2810
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,7,1,134
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,7,1,755
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,7,1,416
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,3,1,117
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,141,3,1,240
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,4,1,5415
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,2,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,3,1,8493
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,3,1,672
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,3,1,3239
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,4,1,3855
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,4,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,291
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,76
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,425
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,298
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,1162
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,1196
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,1091
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,9,1,1766
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,9,1,53
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,9,1,80
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,57
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,187
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,198
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,950
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,1488
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,256
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,8,1,240
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,1,1,11
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,10,1,2717
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,2,1,2734
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,2,1,561
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,2,1,314
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,834
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,237
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,2336
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,439
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,903
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,7,1,370
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,151,6,1,14509
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,3,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,64
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,2720
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,166
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,112
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,322
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,150
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,2489
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,639
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,1728
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,936
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,262
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,2452
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,3463
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,139
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,3575
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,137
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,121
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,3812
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,3777
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,4317
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,146
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,349
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,468
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,2
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,3532
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,5426
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,1876
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,3300
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,1510
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,3949
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,7119
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,518
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,4650
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,539
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,4836
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,1845
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,2707
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,1514
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,1780
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,3502
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,1936
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,256
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,623
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,4075
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,1414
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,599
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,3993
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,317
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,975
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,1,1,2414
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,8,1,3011
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,8,1,23
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,8,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,8,1,149
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,61
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,79
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,4231
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,1475
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,10,1,1066
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,6571
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,678
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,2352
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,4,1,597
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,2,1,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,149
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,2680
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,8436
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,284
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,1195
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,1329
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,1445
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,279
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,9,1,159
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,191,7,1,226
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,4893
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,3,1,73
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,3,1,288
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,3,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,3446
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,1881
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,186
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,331
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,237
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,3
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,437
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,68
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,1
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,937
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,680
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,640
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,52
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,987
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,1131
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,336
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,2919
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,103
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,793
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,102
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,855
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,88
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,2119
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,1506
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,3645
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,25
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,1354
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,3768
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,2890
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,3055
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,1361
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,504
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,476
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,1058
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,205
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,1326
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,104
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,2550
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,155
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,87
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,561
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,779
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,8,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,8,1,40
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,10,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,1,1,758
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,10,1,271
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,10,1,16
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,10,1,148
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,1477
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,4,1,2058
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,2,1,22
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,2,1,687
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,2,1,2439
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,7917
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,599
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,286
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,9,1,527
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,6,1,4036
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,1731
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,181,7,1,291
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,0
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,615
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,499
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,354
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,2248
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,2330
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,3131
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,2994
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,65
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,672
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,5035
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,1865
9e5c1872-3f8e-4ae5-85dc-c67a602d011e,2017,3,6,201,1,1,946
